dada2_id,individual_id,run_label,library,tissue,site_code,station,riviere,latitude,longitude,date_collecte,annee,individual,categorie,categorie_aout_12chr,type_genome,inclus_passe1,qvalues_foie,index_mediane_andre,delta_mediane_quart,taxon_code_avant_genotypage,plate,well,well_row,well_col,col_rank_site,col_rank_station,qc_flag
15Avi1012Pt05A__durance3,2015_Avi_1012,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1012,Hy,Hy,quasi-pur,False,True,0.0001,0.39093300000000003,Pt,4,D10,D,10,4,4,
15BUe1007Ch05A__durance3,2015_Bue_1007,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1007,Hy,Hy,intermediaire,True,True,0.220115,0.09282300000000002,Ch,4,D11,D,11,5,5,
15BUe1015Ch05A__durance3,2015_Bue_1015,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1015,Pt,Pt,pur,True,True,0.0001,0.0178451,Ch,4,D12,D,12,6,6,
15Bau1005Ch05A__durance3,2015_Bau_1005,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1005,Pt,Pt,pur,True,True,0.004509865000000001,0.039507935,Ch,4,E01,E,01,1,1,
15Bau1013Ch05A__durance3,2015_Bau_1013,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1013,Pt,Pt,pur,True,True,0.0001,0.0409044,Ch,4,E02,E,02,2,2,
15Bau1021Ch05A__durance3,2015_Bau_1021,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1021,Hy,Pt,quasi-pur,False,True,0.0001,0.0344185,Ch,4,E03,E,03,3,3,
15Jus1004Ch05A__durance3,2015_Jus_1004,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1004,Hy,Pt,quasi-pur,False,True,0.0001,0.008645690000000001,Ch,4,E04,E,04,1,1,
15Jus1012Ch05A__durance3,2015_Jus_1012,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1012,Cn,Cn,pur,True,True,0.9999,0.02703500000000003,Ch,4,E05,E,05,2,2,
15Caa1001Ch05A__durance3,2015_Caa_1001,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1001,Cn,Cn,pur,True,True,0.947083,0.052817,Ch,4,E06,E,06,1,1,
15Caa1009Ch05A__durance3,2015_Caa_1009,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1009,Cn,Cn,pur,True,True,0.9999,0.03842699999999999,Ch,4,E07,E,07,2,2,
15Caa1017Ch05A__durance3,2015_Caa_1017,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1017,Hy,Hy,intermediaire,True,True,0.1006175,0.04702049999999999,Ch,4,E08,E,08,3,3,
15Avi1005Cn05A__durance3,2015_Avi_1005,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1005,Cn,Cn,pur,True,True,0.99929,0.06421699999999997,Cn,4,E09,E,09,3,3,
15Avi1013Pt05A__durance3,2015_Avi_1013,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1013,Hy,Hy,intermediaire,True,True,0.28511410000000004,0.33378589999999997,Pt,4,E10,E,10,4,4,
15BUe1008Ch05A__durance3,2015_Bue_1008,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1008,Pt,Pt,pur,True,True,0.0001,0.00945818,Ch,4,E11,E,11,5,5,
15BUe1016Ch05A__durance3,2015_Bue_1016,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1016,Hy,Hy,intermediaire,True,True,0.8887309999999999,0.15708699999999998,Ch,4,E12,E,12,6,6,
15Bau1006Ch05A__durance3,2015_Bau_1006,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1006,Hy,Hy,intermediaire,True,True,0.5132975,0.09612850000000006,Ch,4,F01,F,01,1,1,
15Bau1014Ch05A__durance3,2015_Bau_1014,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1014,Pt,Pt,pur,True,True,0.00344197,0.03864973,Ch,4,F02,F,02,2,2,
15Bau1022Ch05A__durance3,2015_Bau_1022,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1022,Pt,Pt,pur,True,True,0.026378,0.0396818,Ch,4,F03,F,03,3,3,
15Jus1005Ch05A__durance3,2015_Jus_1005,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1005,Hy,Pt,quasi-pur,False,True,0.0001,0.0121084,Ch,4,F04,F,04,1,1,
15Jus1013Ch05A__durance3,2015_Jus_1013,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1013,Cn,Cn,pur,True,True,0.9766085,0.10154149999999995,Ch,4,F05,F,05,2,2,
15Caa1002Ch05A__durance3,2015_Caa_1002,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1002,Cn,Cn,pur,True,True,0.9994325,0.1068714999999999,Ch,4,F06,F,06,1,1,
15Caa1010Ch05A__durance3,2015_Caa_1010,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1010,Cn,Cn,pur,True,True,0.9999,0.019187999999999983,Ch,4,F07,F,07,2,2,
15Caa1018Ch05A__durance3,2015_Caa_1018,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1018,Pt,Pt,pur,True,True,0.0001,0.0258486,Ch,4,F08,F,08,3,3,
15Avi1006Cn05A__durance3,2015_Avi_1006,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1006,Cn,Cn,pur,True,True,0.981626,0.024009999999999976,Cn,4,F09,F,09,3,3,
15Bue1001Ch05A__durance3,2015_Bue_1001,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1001,Cn,Cn,pur,True,True,0.9999,0.05101900000000004,Ch,4,F10,F,10,4,4,
15BUe1009Ch05A__durance3,2015_Bue_1009,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1009,Hy,Hy,intermediaire,True,True,0.9276935,0.1251184999999999,Ch,4,F11,F,11,5,5,
15BUe1017Ch05A__durance3,2015_Bue_1017,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1017,Cn,Cn,pur,True,True,0.985546,0.08171899999999999,Ch,4,F12,F,12,6,6,
15Bau1007Ch05A__durance3,2015_Bau_1007,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1007,Pt,Pt,pur,True,True,0.0001,0.00827844,Ch,4,G01,G,01,1,1,
15Bau1015Ch05A__durance3,2015_Bau_1015,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1015,Pt,Pt,pur,True,True,0.0001,0.0171402,Ch,4,G02,G,02,2,2,
15Bau1023Ch05A__durance3,2015_Bau_1023,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1023,Pt,Pt,pur,True,True,0.0001,0.0,Ch,4,G03,G,03,3,3,
15Jus1006Ch05A__durance3,2015_Jus_1006,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1006,Pt,Pt,pur,True,True,0.0001,0.0,Ch,4,G04,G,04,1,1,
15Jus1014Ch05A__durance3,2015_Jus_1014,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1014,Cn,Cn,pur,True,True,0.9468705,0.05302950000000006,Ch,4,G05,G,05,2,2,
15Caa1003Ch05A__durance3,2015_Caa_1003,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1003,Cn,Cn,pur,True,True,0.9999,0.011297000000000001,Ch,4,G06,G,06,1,1,
15Caa1011Ch05A__durance3,2015_Caa_1011,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1011,Pt,Pt,pur,True,True,0.0001,0.0906421,Ch,4,G07,G,07,2,2,
15Caa1019Ch05A__durance3,2015_Caa_1019,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1019,Hy,Pt,quasi-pur,False,True,0.0001,0.007794419999999999,Ch,4,G08,G,08,3,3,
15Avi1007Cn05A__durance3,2015_Avi_1007,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1007,Cn,Cn,pur,True,True,0.9999,0.08638400000000002,Cn,4,G09,G,09,3,3,
15BUe1002Ch05A__durance3,2015_Bue_1002,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1002,Cn,Cn,pur,True,True,0.9999,0.015835000000000043,Ch,4,G10,G,10,4,4,
15BUe1010Ch05A__durance3,2015_Bue_1010,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1010,Hy,Hy,intermediaire,True,True,0.5373025,0.11367450000000001,Ch,4,G11,G,11,5,5,
15BUe1018Ch05A__durance3,2015_Bue_1018,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1018,Hy,Hy,intermediaire,True,True,0.8807585,0.09011049999999998,Ch,4,G12,G,12,6,6,
15Bau1008Ch05A__durance3,2015_Bau_1008,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1008,Pt,Pt,pur,True,True,0.0001,0.039034,Ch,4,H01,H,01,1,1,
15Bau1016Ch05A__durance3,2015_Bau_1016,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1016,Hy,Hy,quasi-pur,False,True,0.02028617,0.44522083,Ch,4,H02,H,02,2,2,
15Bau1024Ch05A__durance3,2015_Bau_1024,durance3,B,branchie,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1024,Pt,Pt,pur,True,True,0.0001,0.0131795,Ch,4,H03,H,03,3,3,
15Jus1007Ch05A__durance3,2015_Jus_1007,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1007,Pt,Pt,pur,True,True,0.0001,0.014199,Ch,4,H04,H,04,1,1,
15Jus1015Ch05A__durance3,2015_Jus_1015,durance3,B,branchie,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1015,Cn,Cn,pur,True,True,0.9977965,0.050436499999999995,Ch,4,H05,H,05,2,2,
15Caa1004Ch05A__durance3,2015_Caa_1004,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1004,Cn,Cn,pur,True,True,0.9999,0.005790999999999991,Ch,4,H06,H,06,1,1,
15Caa1012Ch05A__durance3,2015_Caa_1012,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,4,H07,H,07,2,2,
15Caa1020Ch05A__durance3,2015_Caa_1020,durance3,B,branchie,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1020,Pt,Pt,pur,True,True,0.0001,0.0260511,Ch,4,H08,H,08,3,3,
15Avi1008Cn05A__durance3,2015_Avi_1008,durance3,B,branchie,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1008,Cn,Cn,pur,True,True,0.9999,0.01104000000000005,Cn,4,H09,H,09,3,3,
15BUe1003Ch05A__durance3,2015_Bue_1003,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1003,Cn,Cn,pur,True,True,0.9999,0.015947000000000044,Ch,4,H10,H,10,4,4,
15BUe1011Ch05A__durance3,2015_Bue_1011,durance3,B,branchie,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1011,Hy,Hy,intermediaire,True,True,0.7010149999999999,0.10766600000000004,Ch,4,H11,H,11,5,5,
14Ain1001Cn03A__durance3,2014_Ain_1001,durance3,B,hindgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1001,Cn,Cn,pur,True,True,0.9999,0.02987200000000001,Cn,5,A01,A,01,1,1,
14Ain1038Pt03A__durance3,2014_Ain_1038,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1038,Pt,Pt,pur,True,True,0.0001,0.0105608,Pt,5,A02,A,02,2,2,
15Cab1003Ch03A__durance3,2015_Cab_1003,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1003,Cn,Cn,pur,True,True,0.9790135,0.04033549999999997,Ch,5,A03,A,03,2,3,
15Cab1011Ch03A__durance3,2015_Cab_1011,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1011,Pt,Pt,pur,True,False,0.00042399999999997995,0.0,Ch,5,A04,A,04,3,4,
15Cab1019Ch03A__durance3,2015_Cab_1019,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1019,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,A05,A,05,4,5,
14Avi1008Cn03A__durance3,2014_Avi_1008,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1008,Cn,Cn,pur,True,True,0.9790425,0.04159250000000003,Cn,5,A06,A,06,2,2,
14Bue1005Cn03A__durance3,2014_Bue_1005,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1005,Cn,Cn,pur,True,True,0.996529,0.015122999999999998,Cn,5,A07,A,07,2,2,
14Bue1015Ch03A__durance3,2014_Bue_1015,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1015,Pt,Pt,pur,True,True,0.0001,0.027206,Ch,5,A08,A,08,3,3,
14Man1011Ch03A__durance3,2014_Man_1011,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1011,Hy,Pt,quasi-pur,False,True,0.0001,0.0034689200000000003,Ch,5,A09,A,09,2,2,
14Man1019Ch03A__durance3,2014_Man_1019,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1019,Pt,Pt,pur,True,True,0.0001,0.00794395,Ch,5,A10,A,10,3,3,
14Per2011Ch03A__durance3,2014_Per_2011,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2011,Pt,Pt,pur,True,True,0.0001,0.0198136,Ch,5,A11,A,11,2,2,
14Per2011Ch03A-bis__durance3,2014_Per_2011,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2011,Pt,Pt,pur,True,True,0.0001,0.0198136,Ch,5,A12,A,12,3,3,
14Ain1002Cn03A__durance3,2014_Ain_1002,durance3,B,hindgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1002,Cn,Cn,pur,True,True,0.9999,0.027077000000000018,Cn,5,B01,B,01,1,1,
14Ain1039Pt03A__durance3,2014_Ain_1039,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1039,Pt,Pt,pur,True,True,0.0001,0.0118913,Pt,5,B02,B,02,2,2,
15Cab1004Ch03A__durance3,2015_Cab_1004,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1004,Cn,Cn,pur,True,True,0.9916195,0.051615500000000036,Ch,5,B03,B,03,2,3,
15Cab1012Ch03A__durance3,2015_Cab_1012,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1012,Pt,Pt,pur,True,True,0.0001,0.0024834600000000003,Ch,5,B04,B,04,3,4,
14Avi1001Cn03A__durance3,2014_Avi_1001,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1001,Cn,Cn,pur,True,True,0.9999,0.014294000000000029,Cn,5,B05,B,05,1,1,
14Avi1036-Cn03A__durance3,2014_Avi_1036,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1036,Cn,Cn,pur,True,True,0.9999,0.025182000000000038,Cn,5,B06,B,06,2,2,
14Bue1006Cn03A__durance3,2014_Bue_1006,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1006,Hy,Hy,intermediaire,True,True,0.9466924999999999,0.09561849999999994,Cn,5,B07,B,07,2,2,
14Bue1016Ch03A__durance3,2014_Bue_1016,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1016,Hy,Pt,quasi-pur,False,True,0.0001,0.025033800000000002,Ch,5,B08,B,08,3,3,
14Man1012Ch03A__durance3,2014_Man_1012,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1012,Pt,Pt,pur,True,True,0.0001,0.00126172,Ch,5,B09,B,09,2,2,
14Man1020Ch03A__durance3,2014_Man_1020,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1020,Hy,Pt,quasi-pur,False,True,0.0001,0.00115361,Ch,5,B10,B,10,3,3,
14Per2012Ch03A__durance3,2014_Per_2012,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,B11,B,11,2,2,
14Per2012Ch03A-bis__durance3,2014_Per_2012,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,B12,B,12,3,3,
14Ain1011Pt03A__durance3,2014_Ain_1011,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1011,Pt,Pt,pur,True,True,0.0001,0.00132522,Pt,5,C01,C,01,1,1,
14Ain1040Pt03A__durance3,2014_Ain_1040,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1040,Pt,Pt,pur,True,True,0.0001,0.029344600000000002,Pt,5,C02,C,02,2,2,
15Cab1005Ch03A__durance3,2015_Cab_1005,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1005,Cn,Cn,pur,True,True,0.9999,0.04226799999999997,Ch,5,C03,C,03,2,3,
15Cab1013Ch03A__durance3,2015_Cab_1013,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1013,Pt,Pt,pur,True,True,0.0001,0.0639904,Ch,5,C04,C,04,3,4,
14Avi1002Cn03A__durance3,2014_Avi_1002,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1002,Cn,Cn,pur,True,True,0.9999,0.01569799999999999,Cn,5,C05,C,05,1,1,
14Avi1037Cn03A__durance3,2014_Avi_1037,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1037,Cn,Cn,pur,True,True,0.9999,0.114066,Cn,5,C06,C,06,2,2,
14Bue1007Cn03A__durance3,2014_Bue_1007,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1007,Cn,Cn,pur,True,True,0.9999,0.013390000000000013,Cn,5,C07,C,07,2,2,
14Bue1017Ch03A__durance3,2014_Bue_1017,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1017,Pt,Pt,pur,True,True,0.0001,0.0436135,Ch,5,C08,C,08,3,3,
14Man1013Ch03A__durance3,2014_Man_1013,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1013,Pt,Pt,pur,True,True,0.0001,0.0236388,Ch,5,C09,C,09,2,2,
14Man1021Ch03A__durance3,2014_Man_1021,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1021,Hy,Hy,intermediaire,True,True,0.2179825,0.1247321,Ch,5,C10,C,10,3,3,
14Per2013Ch03A__durance3,2014_Per_2013,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2013,Hy,Hy,intermediaire,True,True,0.2097815,0.1761465,Ch,5,C11,C,11,2,2,
14Ain1012Pt03A__durance3,2014_Ain_1012,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1012,Pt,Pt,pur,True,True,0.0001,0.034025599999999996,Pt,5,D01,D,01,1,1,
14Ain1041Pt03A__durance3,2014_Ain_1041,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1041,Pt,Pt,pur,True,True,0.0001,0.0032175100000000002,Pt,5,D02,D,02,2,2,
15Cab1006Ch03A__durance3,2015_Cab_1006,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1006,Cn,Cn,pur,True,True,0.9676345,0.0767025,Ch,5,D03,D,03,2,3,
15Cab1014Ch03A__durance3,2015_Cab_1014,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1014,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,D04,D,04,3,4,
14Avi1003Cn03A__durance3,2014_Avi_1003,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1003,Cn,Cn,pur,True,True,0.9999,0.002593999999999985,Cn,5,D05,D,05,1,1,
14Avi1038Cn03A__durance3,2014_Avi_1038,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1038,Cn,Cn,pur,True,True,0.9999,0.017442999999999986,Cn,5,D06,D,06,2,2,
14Bue1008Cn03A__durance3,2014_Bue_1008,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1008,Cn,Cn,pur,True,True,0.9999,0.019206999999999974,Cn,5,D07,D,07,2,2,
14Bue1018Ch03A__durance3,2014_Bue_1018,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1018,Pt,Pt,pur,True,True,0.0001,0.009559940000000001,Ch,5,D08,D,08,3,3,
14Man1014Ch03A__durance3,2014_Man_1014,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1014,Pt,Pt,pur,True,True,0.0001,0.0023953100000000003,Ch,5,D09,D,09,2,2,
14Man1022Ch03A__durance3,2014_Man_1022,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1022,Pt,Pt,pur,True,True,0.0001,0.010545200000000001,Ch,5,D10,D,10,3,3,
14Per2014Ch03A__durance3,2014_Per_2014,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2014,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,D11,D,11,2,2,
14Ain1013Pt03A__durance3,2014_Ain_1013,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1013,Pt,Pt,pur,True,True,0.0001,0.0099728,Pt,5,E01,E,01,1,1,
14Ain1042Pt03A__durance3,2014_Ain_1042,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1042,Pt,Pt,pur,True,True,0.0001,0.0252761,Pt,5,E02,E,02,2,2,
15Cab1007Ch03A__durance3,2015_Cab_1007,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1007,Cn,Cn,pur,True,True,0.986855,0.040076,Ch,5,E03,E,03,2,3,
15Cab1015Ch03A__durance3,2015_Cab_1015,durance3,B,hindgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1015,Pt,Pt,pur,True,True,0.0001,0.0122371,Ch,5,E04,E,04,3,4,
14Avi1004Cn03A__durance3,2014_Avi_1004,durance3,B,hindgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1004,Cn,Cn,pur,True,True,0.9999,0.01977300000000004,Cn,5,E05,E,05,1,1,
14Bue1001Cn03A__durance3,2014_Bue_1001,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1001,Cn,Cn,pur,True,False,0.9878026,0.0,Cn,5,E06,E,06,1,1,
14Bue1011Ch03A__durance3,2014_Bue_1011,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1011,Pt,Pt,pur,True,True,0.0001,0.0232161,Ch,5,E07,E,07,2,2,
14Bue1019Ch03A__durance3,2014_Bue_1019,durance3,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1019,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,E08,E,08,3,3,
14Man1015Ch03A__durance3,2014_Man_1015,durance3,B,hindgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1015,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,E09,E,09,2,2,
14Per1011Ch03A__durance3,2014_Per_1011,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,1011,Pt,Pt,pur,True,True,0.0001,0.01805,Ch,5,E10,E,10,1,1,
15Per2015Ch03A__durance3,2014_Per_2015,durance3,B,hindgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2015,Pt,Pt,pur,True,True,0.0001,0.0,Ch,5,E11,E,11,2,2,
14Ain1014Pt03A__durance3,2014_Ain_1014,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1014,Pt,Pt,pur,True,True,0.0001,0.0193883,Pt,5,F01,F,01,1,1,
14Ain1043Pt03A__durance3,2014_Ain_1043,durance3,B,hindgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1043,Pt,Pt,pur,True,True,0.0001,0.0059209399999999995,Pt,5,F02,F,02,2,2,
15Cab1008Ch03A__durance3,2015_Cab_1008,durance3,B,hindgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1008,Cn,Cn,pur,True,True,0.997914,0.01697700000000002,Ch,5,F03,F,03,2,3,
